,question,answer
50,What are the crowds like in Gangnam during Evening rush?,"The requested Evening rush congestion in Gangnam is 
내선 :17:00 - 51.8, 17:30 - 80.7, 18:00 - 13.8, 18:30 - 76.4, 19:00 - 44.9, 19:30 - 2.5. mean congestion is 45.0. This time period is not busy, so it's a good time to visit.
외선 :17:00 - 114.2, 17:30 - 11.5, 18:00 - 10.4, 18:30 - 70.5, 19:00 - 21.5, 19:30 - 59.1. mean congestion is 47.9. This time period is not busy, so it's a good time to visit.
"
51,What are the crowds like in Hongdea during Noon hour?,"The requested Noon hour congestion in Hongdea is 
내선 :12:00 - 60.7, 12:30 - 82.5, 13:00 - 23.7, 13:30 - 80.2, 14:00 - 109.5, 14:30 - 34.8. mean congestion is 65.2. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
외선 :12:00 - 24.6, 12:30 - 58.6, 13:00 - 95.6, 13:30 - 25.1, 14:00 - 43.9, 14:30 - 3.7. mean congestion is 41.9. This time period is not busy, so it's a good time to visit.
"
52,What’s the congestion like in Hongdea at Late afternoon?,"The requested Late afternoon congestion in Hongdea is 
내선 :12:00 - 111.1, 12:30 - 125.9, 13:00 - 94.4, 13:30 - 43.7, 14:00 - 29.6, 14:30 - 47.7. mean congestion is 75.4. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
외선 :12:00 - 127.4, 12:30 - 129.0, 13:00 - 79.5, 13:30 - 4.9, 14:00 - 13.5, 14:30 - 18.6. mean congestion is 62.2. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
"
53,How packed does Gangnam get around Evening peak?,"The requested Evening peak congestion in Gangnam is 
내선 :17:00 - 0.7, 17:30 - 122.4, 18:00 - 2.7, 18:30 - 8.1, 19:00 - 20.3, 19:30 - 41.3. mean congestion is 32.6. This time period is not busy, so it's a good time to visit.
외선 :17:00 - 125.9, 17:30 - 124.2, 18:00 - 111.4, 18:30 - 42.0, 19:00 - 108.6, 19:30 - 52.9. mean congestion is 94.2. This time period is crowded, so we recommend visiting during a different time.
"
54,How busy is Hongdea around Evening rush?,"The requested Evening rush congestion in Hongdea is 
내선 :17:00 - 11.2, 17:30 - 86.1, 18:00 - 30.8, 18:30 - 22.9, 19:00 - 14.0, 19:30 - 45.8. mean congestion is 35.1. This time period is not busy, so it's a good time to visit.
외선 :17:00 - 122.6, 17:30 - 55.5, 18:00 - 84.5, 18:30 - 26.2, 19:00 - 4.5, 19:30 - 28.9. mean congestion is 53.7. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
"
55,What’s the people flow in Gangnam around Noon hour?,"The requested Noon hour congestion in Gangnam is 
내선 :12:00 - 87.7, 12:30 - 99.2, 13:00 - 40.2, 13:30 - 16.6, 14:00 - 6.0, 14:30 - 101.2. mean congestion is 58.5. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
외선 :12:00 - 112.2, 12:30 - 87.4, 13:00 - 9.3, 13:30 - 98.5, 14:00 - 45.0, 14:30 - 1.6. mean congestion is 59.0. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
"
56,What’s the foot traffic in Gangnam during Sunset hours?,"The requested Sunset hours congestion in Gangnam is 
내선 :17:00 - 76.3, 17:30 - 110.9, 18:00 - 99.8, 18:30 - 100.8, 19:00 - 72.0, 19:30 - 85.8. mean congestion is 90.9. This time period is crowded, so we recommend visiting during a different time.
외선 :17:00 - 24.1, 17:30 - 20.5, 18:00 - 1.1, 18:30 - 76.0, 19:00 - 5.3, 19:30 - 24.5. mean congestion is 25.2. This time period is not busy, so it's a good time to visit.
"
57,How crowded is Myeongdong usually at Evening peak?,"The requested Evening peak congestion in Myeongdong is 
내선 :17:00 - 118.8, 17:30 - 64.4, 18:00 - 49.3, 18:30 - 49.4, 19:00 - 55.7, 19:30 - 39.4. mean congestion is 62.8. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
외선 :17:00 - 12.8, 17:30 - 110.4, 18:00 - 53.7, 18:30 - 41.9, 19:00 - 83.0, 19:30 - 52.1. mean congestion is 59.0. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
"
58,What’s the crowd flow like in Myeongdong during Lunchtime rush?,"The requested Lunchtime rush congestion in Myeongdong is 
상선 :12:00 - 99.7, 12:30 - 21.9, 13:00 - 56.2, 13:30 - 23.2, 14:00 - 9.4, 14:30 - 84.2. mean congestion is 49.1. This time period is not busy, so it's a good time to visit.
하선 :12:00 - 77.7, 12:30 - 55.1, 13:00 - 99.2, 13:30 - 127.1, 14:00 - 50.3, 14:30 - 5.0. mean congestion is 69.1. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
"
59,How crowded is Gangnam around Midday?,"The requested Midday congestion in Gangnam is 
상선 :12:00 - 105.4, 12:30 - 45.8, 13:00 - 49.4, 13:30 - 86.2, 14:00 - 84.0, 14:30 - 50.8. mean congestion is 70.3. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
하선 :12:00 - 74.9, 12:30 - 76.4, 13:00 - 38.0, 13:30 - 115.0, 14:00 - 34.1, 14:30 - 20.2. mean congestion is 59.8. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
"
60,What’s the crowd situation in Gangnam at High traffic time?,"The requested High traffic time congestion in Gangnam is 
내선 :7:00 - 53.8, 7:30 - 27.3, 8:00 - 5.7, 8:30 - 75.0, 9:00 - 51.5, 9:30 - 125.3, 17:00 - 99.2, 17:30 - 56.4, 18:00 - 94.7, 18:30 - 114.8, 19:00 - 49.1, 19:30 - 125.2. mean congestion is 73.2. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
외선 :7:00 - 23.1, 7:30 - 97.8, 8:00 - 16.8, 8:30 - 108.7, 9:00 - 97.3, 9:30 - 42.8, 17:00 - 67.3, 17:30 - 99.1, 18:00 - 94.4, 18:30 - 116.1, 19:00 - 43.6, 19:30 - 113.3. mean congestion is 76.7. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
"
61,What’s the crowd level in Hongdea during Golden hour?,"The requested Golden hour congestion in Hongdea is 
내선 :7:00 - 97.9, 7:30 - 111.9, 8:00 - 54.7, 8:30 - 81.3, 9:00 - 101.3, 9:30 - 23.7, 17:00 - 56.1, 17:30 - 50.5, 18:00 - 2.6, 18:30 - 93.6, 19:00 - 20.7, 19:30 - 96.3. mean congestion is 65.9. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
외선 :7:00 - 71.9, 7:30 - 19.8, 8:00 - 63.5, 8:30 - 42.1, 9:00 - 13.3, 9:30 - 34.4, 17:00 - 5.2, 17:30 - 112.5, 18:00 - 112.5, 18:30 - 104.8, 19:00 - 80.4, 19:30 - 41.9. mean congestion is 58.5. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
"
62,How crowded is Gangnam usually at Early bird hours?,"The requested Early bird hours congestion in Gangnam is 
내선 :7:00 - 89.1, 7:30 - 57.7, 8:00 - 98.2, 8:30 - 52.9, 9:00 - 91.4, 9:30 - 61.7. mean congestion is 75.2. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
외선 :7:00 - 2.4, 7:30 - 62.6, 8:00 - 20.1, 8:30 - 37.4, 9:00 - 57.3, 9:30 - 64.6. mean congestion is 40.7. This time period is not busy, so it's a good time to visit.
"
63,How full does Gangnam get during Noon hour?,"The requested Noon hour congestion in Gangnam is 
내선 :12:00 - 91.3, 12:30 - 121.7, 13:00 - 43.1, 13:30 - 97.6, 14:00 - 94.9, 14:30 - 108.0. mean congestion is 92.8. This time period is crowded, so we recommend visiting during a different time.
외선 :12:00 - 59.3, 12:30 - 86.1, 13:00 - 43.0, 13:30 - 40.8, 14:00 - 118.7, 14:30 - 18.1. mean congestion is 61.0. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
"
64,How are the crowds in Gangnam at Daybreak?,"The requested Daybreak congestion in Gangnam is 
내선 :5:30 - 5.3, 6:00 - 107.8, 6:30 - 97.8. mean congestion is 70.3. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
외선 :5:30 - 92.2, 6:00 - 117.0, 6:30 - 118.6. mean congestion is 109.3. This time period is crowded, so we recommend visiting during a different time.
"
65,How much foot traffic does Myeongdong have at Mid-morning hours?,"The requested Mid-morning hours congestion in Myeongdong is 
내선 :10:00 - 54.8, 10:30 - 41.6, 11:00 - 48.3, 11:30 - 85.6. mean congestion is 57.6. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
외선 :10:00 - 39.5, 10:30 - 42.8, 11:00 - 49.7, 11:30 - 50.3. mean congestion is 45.6. This time period is not busy, so it's a good time to visit.
"
66,How much foot traffic does Hongdea have at Evening peak?,"The requested Evening peak congestion in Hongdea is 
상선 :17:00 - 73.6, 17:30 - 60.5, 18:00 - 65.1, 18:30 - 5.8, 19:00 - 34.1, 19:30 - 51.6. mean congestion is 48.4. This time period is not busy, so it's a good time to visit.
하선 :17:00 - 76.2, 17:30 - 122.4, 18:00 - 37.6, 18:30 - 13.4, 19:00 - 88.0, 19:30 - 84.4. mean congestion is 70.3. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
"
67,What are the crowds like in Myeongdong during Twilight commute?,"The requested Twilight commute congestion in Myeongdong is 
내선 :17:00 - 97.5, 17:30 - 68.7, 18:00 - 111.8, 18:30 - 33.0, 19:00 - 112.0, 19:30 - 126.5. mean congestion is 91.6. This time period is crowded, so we recommend visiting during a different time.
외선 :17:00 - 42.1, 17:30 - 46.9, 18:00 - 10.5, 18:30 - 28.6, 19:00 - 26.0, 19:30 - 21.1. mean congestion is 29.2. This time period is not busy, so it's a good time to visit.
"
68,How heavy is the crowd in Hongdea around Morning rush hour?,"The requested Morning rush hour congestion in Hongdea is 
상선 :7:00 - 124.2, 7:30 - 14.6, 8:00 - 125.4, 8:30 - 114.6, 9:00 - 58.4, 9:30 - 80.6. mean congestion is 86.3. This time period is crowded, so we recommend visiting during a different time.
하선 :7:00 - 38.7, 7:30 - 61.8, 8:00 - 53.2, 8:30 - 27.7, 9:00 - 43.5, 9:30 - 43.4. mean congestion is 44.7. This time period is not busy, so it's a good time to visit.
"
69,Is Myeongdong busy around Dinnertime bustle?,"The requested Dinnertime bustle congestion in Myeongdong is 
내선 :17:00 - 19.8, 17:30 - 42.8, 18:00 - 44.8, 18:30 - 88.3, 19:00 - 122.7, 19:30 - 12.7. mean congestion is 55.2. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
외선 :17:00 - 94.3, 17:30 - 104.5, 18:00 - 92.1, 18:30 - 115.8, 19:00 - 3.4, 19:30 - 96.3. mean congestion is 84.4. This time period is crowded, so we recommend visiting during a different time.
"
70,What’s the crowd flow like in Myeongdong during Dawn hours?,"The requested Dawn hours congestion in Myeongdong is 
상선 :5:30 - 32.0, 6:00 - 62.7, 6:30 - 22.8. mean congestion is 39.2. This time period is not busy, so it's a good time to visit.
하선 :5:30 - 95.5, 6:00 - 56.3, 6:30 - 56.0. mean congestion is 69.3. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
"
71,What’s the congestion like in Gangnam at Lunchtime rush?,"The requested Lunchtime rush congestion in Gangnam is 
상선 :12:00 - 51.2, 12:30 - 60.8, 13:00 - 85.4, 13:30 - 18.5, 14:00 - 99.9, 14:30 - 50.4. mean congestion is 61.0. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
하선 :12:00 - 109.6, 12:30 - 73.5, 13:00 - 97.5, 13:30 - 27.4, 14:00 - 76.9, 14:30 - 123.7. mean congestion is 84.8. This time period is crowded, so we recommend visiting during a different time.
"
72,How heavy is the crowd in Hongdea around Lunch hour?,"The requested Lunch hour congestion in Hongdea is 
내선 :12:00 - 127.7, 12:30 - 7.6, 13:00 - 62.5, 13:30 - 93.1, 14:00 - 17.1, 14:30 - 91.7. mean congestion is 66.6. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
외선 :12:00 - 72.3, 12:30 - 22.8, 13:00 - 106.9, 13:30 - 13.9, 14:00 - 22.0, 14:30 - 52.8. mean congestion is 48.4. This time period is not busy, so it's a good time to visit.
"
73,How are the crowds in Myeongdong at Early morning?,"The requested Early morning congestion in Myeongdong is 
내선 :5:30 - 95.7, 6:00 - 43.6, 6:30 - 78.6. mean congestion is 72.6. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
외선 :5:30 - 10.0, 6:00 - 18.4, 6:30 - 16.3. mean congestion is 14.9. This time period is not busy, so it's a good time to visit.
"
74,How dense is the crowd in Hongdea around Evening commute?,"The requested Evening commute congestion in Hongdea is 
상선 :17:00 - 104.8, 17:30 - 61.6, 18:00 - 106.0, 18:30 - 46.6, 19:00 - 30.3, 19:30 - 44.4. mean congestion is 65.6. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
하선 :17:00 - 43.8, 17:30 - 16.8, 18:00 - 97.8, 18:30 - 71.2, 19:00 - 128.6, 19:30 - 128.8. mean congestion is 81.2. This time period is crowded, so we recommend visiting during a different time.
"
75,How dense is the crowd in Hongdea around Lunchtime rush?,"The requested Lunchtime rush congestion in Hongdea is 
내선 :12:00 - 83.6, 12:30 - 94.8, 13:00 - 28.8, 13:30 - 62.9, 14:00 - 12.9, 14:30 - 88.7. mean congestion is 61.9. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
외선 :12:00 - 38.5, 12:30 - 129.0, 13:00 - 120.3, 13:30 - 16.4, 14:00 - 83.0, 14:30 - 117.7. mean congestion is 84.1. This time period is crowded, so we recommend visiting during a different time.
"
76,How full does Gangnam get during Midday?,"The requested Midday congestion in Gangnam is 
내선 :12:00 - 91.4, 12:30 - 97.1, 13:00 - 119.1, 13:30 - 99.3, 14:00 - 117.1, 14:30 - 1.7. mean congestion is 87.6. This time period is crowded, so we recommend visiting during a different time.
외선 :12:00 - 2.5, 12:30 - 2.4, 13:00 - 112.8, 13:30 - 49.3, 14:00 - 76.0, 14:30 - 113.4. mean congestion is 59.4. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
"
77,Is Hongdea busy around Morning rush hour?,"The requested Morning rush hour congestion in Hongdea is 
내선 :7:00 - 99.9, 7:30 - 102.7, 8:00 - 50.2, 8:30 - 68.9, 9:00 - 71.7, 9:30 - 36.8. mean congestion is 71.7. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
외선 :7:00 - 61.0, 7:30 - 91.6, 8:00 - 8.9, 8:30 - 31.9, 9:00 - 1.5, 9:30 - 81.3. mean congestion is 46.0. This time period is not busy, so it's a good time to visit.
"
78,How crowded is Gangnam usually at Daybreak?,"The requested Daybreak congestion in Gangnam is 
내선 :5:30 - 128.8, 6:00 - 14.9, 6:30 - 116.2. mean congestion is 86.6. This time period is crowded, so we recommend visiting during a different time.
외선 :5:30 - 7.6, 6:00 - 88.0, 6:30 - 7.4. mean congestion is 34.3. This time period is not busy, so it's a good time to visit.
"
